"","Year","Away","Home","Winner","G_home","W_home","L_home","Conf_home","MP_home","FG_home","FGA_home","FG%_home","3P_home","3PA_home","3P%_home","2P_home","2PA_home","2P%_home","FT_home","FTA_home","FT%_home","ORB_home","DRB_home","AST_home","STL_home","BLK_home","TOV_home","PF_home","PTS_home","G_away","W_away","L_away","Conf_away","MP_away","FG_away","FGA_away","FG%_away","3P_away","3PA_away","3P%_away","2P_away","2PA_away","2P%_away","FT_away","FTA_away","FT%_away","ORB_away","DRB_away","AST_away","STL_away","BLK_away","TOV_away","PF_away","PTS_away"
"53",1981,"Philadelphia 76ers","Indiana Pacers","Away",82,44,38,"East",240.6,42.6,88.4,0.482,0.4,2.1,0.178,42.2,86.3,0.489,22.1,31,0.715,16.2,27.6,25.5,10.2,5.9,18.2,24.5,107.6,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"54",1981,"New York Knicks","Chicago Bulls","Home",82,45,37,"East",241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,23.5,8.9,6.3,20.4,25.1,109,82,50,32,"East",241.8,42.7,88.5,0.483,0.7,2.9,0.237,42.1,85.6,0.491,21.7,29.1,0.747,13.9,26.9,24.1,10.5,3.8,17.8,23.4,107.9
"55",1981,"Los Angeles Lakers","Houston Rockets","Away",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,54,28,"West",241.5,46.1,90,0.512,0.2,1.1,0.181,45.9,88.9,0.516,18.8,25.8,0.729,14.2,30.4,28.8,9.9,6.7,19,23.8,111.2
"56",1981,"Portland Trail Blazers","Kansas City Kings","Away",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,45,37,"West",242.1,45.6,91.9,0.496,0.3,1.8,0.169,45.3,90.1,0.503,19.2,26.7,0.718,15.2,29.1,27.4,9.4,5.9,18.5,24.8,110.7
"57",1981,"Chicago Bulls","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,45,37,"East",241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,23.5,8.9,6.3,20.4,25.1,109
"58",1981,"Houston Rockets","Los Angeles Lakers","Away",82,54,28,"West",241.5,46.1,90,0.512,0.2,1.1,0.181,45.9,88.9,0.516,18.8,25.8,0.729,14.2,30.4,28.8,9.9,6.7,19,23.8,111.2,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"59",1981,"Milwaukee Bucks","Philadelphia 76ers","Home",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1
"60",1981,"Kansas City Kings","Portland Trail Blazers","Away",82,45,37,"West",242.1,45.6,91.9,0.496,0.3,1.8,0.169,45.3,90.1,0.503,19.2,26.7,0.718,15.2,29.1,27.4,9.4,5.9,18.5,24.8,110.7,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"61",1981,"Kansas City Kings","Phoenix Suns","Home",82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"62",1981,"Houston Rockets","San Antonio Spurs","Away",82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"63",1981,"Milwaukee Bucks","Philadelphia 76ers","Away",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1
"64",1981,"Chicago Bulls","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,45,37,"East",241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,23.5,8.9,6.3,20.4,25.1,109
"65",1981,"Kansas City Kings","Phoenix Suns","Away",82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"66",1981,"Houston Rockets","San Antonio Spurs","Home",82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"67",1981,"Boston Celtics","Chicago Bulls","Away",82,45,37,"East",241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,23.5,8.9,6.3,20.4,25.1,109,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"68",1981,"San Antonio Spurs","Houston Rockets","Home",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3
"69",1981,"Phoenix Suns","Kansas City Kings","Home",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110
"70",1981,"Philadelphia 76ers","Milwaukee Bucks","Away",82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"71",1981,"Boston Celtics","Chicago Bulls","Away",82,45,37,"East",241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82,0.508,24.2,31.3,0.774,15,30.2,23.5,8.9,6.3,20.4,25.1,109,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"72",1981,"San Antonio Spurs","Houston Rockets","Away",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3
"73",1981,"Phoenix Suns","Kansas City Kings","Home",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110
"74",1981,"Philadelphia 76ers","Milwaukee Bucks","Home",82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"75",1981,"Houston Rockets","San Antonio Spurs","Away",82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"76",1981,"Milwaukee Bucks","Philadelphia 76ers","Home",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1
"77",1981,"Kansas City Kings","Phoenix Suns","Home",82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"78",1981,"San Antonio Spurs","Houston Rockets","Away",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3
"79",1981,"Phoenix Suns","Kansas City Kings","Away",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110
"80",1981,"Philadelphia 76ers","Milwaukee Bucks","Home",82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"81",1981,"Houston Rockets","San Antonio Spurs","Away",82,52,30,"West",241.5,43.5,88.7,0.491,0.2,1,0.176,43.4,87.7,0.495,25,32.5,0.769,15.9,31.5,25,8.4,7.8,18.7,25.8,112.3,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"82",1981,"Milwaukee Bucks","Philadelphia 76ers","Home",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,60,22,"East",240.9,45.4,91.1,0.498,0.4,1.6,0.229,45,89.5,0.503,22,28.5,0.77,15.4,29.4,28.3,10.5,6.5,19.3,26.8,113.1
"83",1981,"Kansas City Kings","Phoenix Suns","Away",82,57,25,"West",240.9,43.7,89.3,0.49,0.4,2,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15,30.4,26.9,10.7,5.1,21.1,24.3,110,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"84",1981,"Philadelphia 76ers","Boston Celtics","Away",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"85",1981,"Houston Rockets","Kansas City Kings","Away",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"86",1981,"Philadelphia 76ers","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"87",1981,"Houston Rockets","Kansas City Kings","Home",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"88",1981,"Boston Celtics","Philadelphia 76ers","Home",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"89",1981,"Kansas City Kings","Houston Rockets","Home",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"90",1981,"Kansas City Kings","Houston Rockets","Home",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9
"91",1981,"Boston Celtics","Philadelphia 76ers","Home",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"92",1981,"Philadelphia 76ers","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"93",1981,"Houston Rockets","Kansas City Kings","Away",82,40,42,"West",241.8,43.6,87.2,0.5,0.6,2,0.292,43,85.2,0.505,19.2,26.9,0.714,12.6,29.9,27.7,8.8,4.7,17.7,25.5,106.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"94",1981,"Boston Celtics","Philadelphia 76ers","Away",82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"95",1981,"Philadelphia 76ers","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,62,20,"East",242.1,44.3,86.3,0.514,0.2,1,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,28.9,10.5,7.2,20.8,25.1,111.7
"96",1981,"Houston Rockets","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"97",1981,"Houston Rockets","Boston Celtics","Away",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"98",1981,"Boston Celtics","Houston Rockets","Away",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"99",1981,"Boston Celtics","Houston Rockets","Home",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"100",1981,"Houston Rockets","Boston Celtics","Home",82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9,82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3
"101",1981,"Boston Celtics","Houston Rockets","Away",82,40,42,"West",241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88,0.492,20.9,27.1,0.77,14.8,28.6,25.6,8.6,4.8,17.7,23.2,108.3,82,62,20,"East",241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,26.9,8.3,7.2,19.2,24.3,109.9
"102",1982,"Washington Bullets","New Jersey Nets","Away",82,44,38,"East",241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,25.6,11.2,5.9,20.1,28,106.7,82,43,39,"East",241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17,25.3,103.5
"103",1982,"Phoenix Suns","Denver Nuggets","Home",82,46,36,"West",241.8,48.5,93.4,0.52,0.5,1.8,0.268,48,91.5,0.525,28.9,36.3,0.796,14,29.8,27.7,8.1,4.5,17.9,26,126.5,82,46,36,"West",241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2
"104",1982,"Houston Rockets","Seattle SuperSonics","Home",82,52,30,"West",241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31,25.6,8.4,5.6,16.5,25.1,107.3,82,46,36,"West",241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9
"105",1982,"Atlanta Hawks","Philadelphia 76ers","Home",82,58,24,"East",242.1,44.1,85,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18,26.6,111.2,82,42,40,"East",242.4,39.1,82.6,0.474,0.3,1.6,0.219,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,22.1,7.4,5.9,16.4,27.7,101
"106",1982,"Philadelphia 76ers","Atlanta Hawks","Away",82,42,40,"East",242.4,39.1,82.6,0.474,0.3,1.6,0.219,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,22.1,7.4,5.9,16.4,27.7,101,82,58,24,"East",242.1,44.1,85,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18,26.6,111.2
"107",1982,"Seattle SuperSonics","Houston Rockets","Home",82,46,36,"West",241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9,82,52,30,"West",241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31,25.6,8.4,5.6,16.5,25.1,107.3
"108",1982,"Denver Nuggets","Phoenix Suns","Home",82,46,36,"West",241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2,82,46,36,"West",241.8,48.5,93.4,0.52,0.5,1.8,0.268,48,91.5,0.525,28.9,36.3,0.796,14,29.8,27.7,8.1,4.5,17.9,26,126.5
"109",1982,"New Jersey Nets","Washington Bullets","Home",82,43,39,"East",241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17,25.3,103.5,82,44,38,"East",241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,25.6,11.2,5.9,20.1,28,106.7
"110",1982,"Phoenix Suns","Denver Nuggets","Away",82,46,36,"West",241.8,48.5,93.4,0.52,0.5,1.8,0.268,48,91.5,0.525,28.9,36.3,0.796,14,29.8,27.7,8.1,4.5,17.9,26,126.5,82,46,36,"West",241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2
"111",1982,"Washington Bullets","Boston Celtics","Home",82,63,19,"East",241.2,44.6,89.4,0.499,0.6,2.2,0.266,44,87.2,0.505,22.2,30,0.74,15.3,30.4,25.9,8,6.9,17.7,24.6,112,82,43,39,"East",241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17,25.3,103.5
"112",1982,"Milwaukee Bucks","Philadelphia 76ers","Home",82,58,24,"East",242.1,44.1,85,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18,26.6,111.2,82,55,27,"East",241.5,43.2,85.5,0.505,0.6,2,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,27.2,9.3,5.5,19.4,27.8,108.4
"113",1982,"Houston Rockets","Seattle SuperSonics","Home",82,52,30,"West",241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31,25.6,8.4,5.6,16.5,25.1,107.3,82,46,36,"West",241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9
"114",1982,"San Antonio Spurs","Seattle SuperSonics","Away",82,52,30,"West",241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31,25.6,8.4,5.6,16.5,25.1,107.3,82,48,34,"West",240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.776,15.3,30.9,27.5,7.3,6.8,15.8,27,113.1
"115",1982,"Phoenix Suns","Los Angeles Lakers","Home",82,57,25,"West",242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.717,15.3,30.5,28.7,10.3,6.3,17.9,24.4,114.6,82,46,36,"West",241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2
"116",1982,"Washington Bullets","Boston Celtics","Away",82,63,19,"East",241.2,44.6,89.4,0.499,0.6,2.2,0.266,44,87.2,0.505,22.2,30,0.74,15.3,30.4,25.9,8,6.9,17.7,24.6,112,82,43,39,"East",241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17,25.3,103.5
"117",1982,"Phoenix Suns","Los Angeles Lakers","Home",82,57,25,"West",242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.717,15.3,30.5,28.7,10.3,6.3,17.9,24.4,114.6,82,46,36,"West",241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2
